Time (s),Current (A),Voltage (V),Temperature (K)
125.906275,1.100000e+00,0.000000674,0.000
126.076678,1.100000e+00,0.000000674,0.000
126.246973,1.100000e+00,0.000000674,0.000
126.415979,1.100000e+00,0.000000674,0.000
126.585820,1.100000e+00,0.000000674,0.000
126.755904,1.100000e+00,0.000000673,0.000
126.924477,1.100000e+00,0.000000673,0.000
127.094841,1.100000e+00,0.000000673,0.000
127.265750,1.100000e+00,0.000000674,0.000
127.433997,1.100000e+00,0.000000674,0.000
127.605321,1.100000e+00,0.000000677,0.000
127.775555,1.100000e+00,0.000000677,0.000
128.047539,1.100000e+00,0.000000680,0.000
128.215744,1.100000e+00,0.000000680,0.000
129.972022,1.200000e+00,0.000001585,0.000
130.143113,1.200000e+00,0.000001585,0.000
130.314988,1.200000e+00,0.000001557,0.000
130.482737,1.200000e+00,0.000001557,0.000
130.652824,1.200000e+00,0.000001534,0.000
130.836097,1.200000e+00,0.000001534,0.000
131.008250,1.200000e+00,0.000001534,0.000
131.176952,1.200000e+00,0.000001508,0.000
131.360578,1.200000e+00,0.000001508,0.000
131.530832,1.200000e+00,0.000001484,0.000
131.700684,1.200000e+00,0.000001484,0.000
131.888769,1.200000e+00,0.000001484,0.000
132.069100,1.200000e+00,0.000001461,0.000
132.239420,1.200000e+00,0.000001461,0.000
132.408036,1.200000e+00,0.000001437,0.000
132.578225,1.200000e+00,0.000001437,0.000
132.749046,1.200000e+00,0.000001437,0.000
132.925055,1.200000e+00,0.000001413,0.000
133.095442,1.200000e+00,0.000001413,0.000
133.268101,1.200000e+00,0.000001388,0.000
133.444981,1.200000e+00,0.000001388,0.000
133.611914,1.200000e+00,0.000001386,0.000
133.796050,1.200000e+00,0.000001386,0.000
133.967083,1.200000e+00,0.000001386,0.000
134.135903,1.200000e+00,0.000001388,0.000
134.305994,1.200000e+00,0.000001388,0.000
134.474817,1.200000e+00,0.000001389,0.000
134.652462,1.200000e+00,0.000001389,0.000
134.835596,1.200000e+00,0.000001389,0.000
135.006270,1.200000e+00,0.000001390,0.000
135.177054,1.200000e+00,0.000001390,0.000
135.359612,1.200000e+00,0.000001390,0.000
135.533213,1.200000e+00,0.000001390,0.000
135.700235,1.200000e+00,0.000001390,0.000
135.883749,1.200000e+00,0.000001390,0.000
136.054296,1.200000e+00,0.000001390,0.000
136.224634,1.200000e+00,0.000001388,0.000
136.393197,1.200000e+00,0.000001388,0.000
136.563491,1.200000e+00,0.000001388,0.000
136.810455,1.200000e+00,0.000001388,0.000
136.982937,1.200000e+00,0.000001388,0.000
137.152934,1.200000e+00,0.000001388,0.000
137.336956,1.200000e+00,0.000001388,0.000
137.601782,1.200000e+00,0.000001386,0.000
137.770980,1.200000e+00,0.000001386,0.000
137.941897,1.200000e+00,0.000001386,0.000
138.110585,1.200000e+00,0.000001386,0.000
138.281332,1.200000e+00,0.000001386,0.000
138.454898,1.200000e+00,0.000001387,0.000
138.627327,1.200000e+00,0.000001387,0.000
138.797806,1.200000e+00,0.000001392,0.000
138.967352,1.200000e+00,0.000001392,0.000
139.152531,1.200000e+00,0.000001392,0.000
139.415728,1.200000e+00,0.000001392,0.000
139.584741,1.200000e+00,0.000001392,0.000
139.755117,1.200000e+00,0.000001394,0.000
139.924011,1.200000e+00,0.000001394,0.000
141.674386,1.300000e+00,0.000003468,0.000
141.969393,1.300000e+00,0.000003415,0.000
142.138582,1.300000e+00,0.000003415,0.000
142.308854,1.300000e+00,0.000003363,0.000
142.492084,1.300000e+00,0.000003363,0.000
142.663364,1.300000e+00,0.000003363,0.000
142.846732,1.300000e+00,0.000003308,0.000
143.017028,1.300000e+00,0.000003308,0.000
143.187134,1.300000e+00,0.000003254,0.000
143.370453,1.300000e+00,0.000003254,0.000
143.540159,1.300000e+00,0.000003254,0.000
143.710489,1.300000e+00,0.000003198,0.000
143.881125,1.300000e+00,0.000003198,0.000
144.050018,1.300000e+00,0.000003142,0.000
144.220019,1.300000e+00,0.000003142,0.000
144.388856,1.300000e+00,0.000003142,0.000
144.558861,1.300000e+00,0.000003086,0.000
144.731947,1.300000e+00,0.000003086,0.000
144.903027,1.300000e+00,0.000003031,0.000
145.072492,1.300000e+00,0.000003031,0.000
145.239890,1.300000e+00,0.000003031,0.000
145.407223,1.300000e+00,0.000003019,0.000
145.577748,1.300000e+00,0.000003019,0.000
145.752445,1.300000e+00,0.000003017,0.000
145.923920,1.300000e+00,0.000003017,0.000
146.094392,1.300000e+00,0.000003017,0.000
146.265537,1.300000e+00,0.000003014,0.000
146.434174,1.300000e+00,0.000003014,0.000
146.603478,1.300000e+00,0.000003010,0.000
146.774191,1.300000e+00,0.000003010,0.000
146.943515,1.300000e+00,0.000003010,0.000
147.113965,1.300000e+00,0.000003008,0.000
147.283487,1.300000e+00,0.000003008,0.000
147.453613,1.300000e+00,0.000003007,0.000
147.637326,1.300000e+00,0.000003007,0.000
147.813204,1.300000e+00,0.000003007,0.000
147.984218,1.300000e+00,0.000003008,0.000
148.153975,1.300000e+00,0.000003008,0.000
148.337373,1.300000e+00,0.000003011,0.000
148.508113,1.300000e+00,0.000003011,0.000
148.677948,1.300000e+00,0.000003011,0.000
148.861943,1.300000e+00,0.000003012,0.000
149.033142,1.300000e+00,0.000003012,0.000
149.201740,1.300000e+00,0.000003014,0.000
149.377970,1.300000e+00,0.000003014,0.000
149.547874,1.300000e+00,0.000003014,0.000
149.722467,1.300000e+00,0.000003017,0.000
149.895248,1.300000e+00,0.000003017,0.000
150.068066,1.300000e+00,0.000003019,0.000
150.235352,1.300000e+00,0.000003019,0.000
150.408458,1.300000e+00,0.000003019,0.000
150.582118,1.300000e+00,0.000003023,0.000
150.753169,1.300000e+00,0.000003023,0.000
150.920650,1.300000e+00,0.000003028,0.000
151.091111,1.300000e+00,0.000003028,0.000
151.261177,1.300000e+00,0.000003028,0.000
151.435090,1.300000e+00,0.000003033,0.000
151.602193,1.300000e+00,0.000003033,0.000
153.349718,1.400000e+00,0.000006809,0.000
153.521067,1.400000e+00,0.000006809,0.000
153.691586,1.400000e+00,0.000006717,0.000
153.875514,1.400000e+00,0.000006717,0.000
154.044944,1.400000e+00,0.000006627,0.000
154.216406,1.400000e+00,0.000006627,0.000
154.384867,1.400000e+00,0.000006627,0.000
154.554784,1.400000e+00,0.000006538,0.000
154.725392,1.400000e+00,0.000006538,0.000
154.893830,1.400000e+00,0.000006449,0.000
155.143994,1.400000e+00,0.000006449,0.000
155.327315,1.400000e+00,0.000006359,0.000
155.498715,1.400000e+00,0.000006359,0.000
155.668941,1.400000e+00,0.000006359,0.000
155.851683,1.400000e+00,0.000006269,0.000
156.117148,1.400000e+00,0.000006269,0.000
156.286206,1.400000e+00,0.000006178,0.000
156.454560,1.400000e+00,0.000006178,0.000
156.625350,1.400000e+00,0.000006087,0.000
156.795931,1.400000e+00,0.000006087,0.000
156.965027,1.400000e+00,0.000006087,0.000
157.136030,1.400000e+00,0.000006075,0.000
157.318379,1.400000e+00,0.000006075,0.000
157.487953,1.400000e+00,0.000006073,0.000
157.659262,1.400000e+00,0.000006073,0.000
157.842250,1.400000e+00,0.000006073,0.000
158.012551,1.400000e+00,0.000006074,0.000
158.183439,1.400000e+00,0.000006074,0.000
158.366333,1.400000e+00,0.000006073,0.000
158.535637,1.400000e+00,0.000006073,0.000
158.706451,1.400000e+00,0.000006073,0.000
158.890025,1.400000e+00,0.000006073,0.000
159.060059,1.400000e+00,0.000006073,0.000
159.231548,1.400000e+00,0.000006075,0.000
159.400433,1.400000e+00,0.000006075,0.000
159.570258,1.400000e+00,0.000006074,0.000
159.744348,1.400000e+00,0.000006074,0.000
159.916806,1.400000e+00,0.000006074,0.000
160.086842,1.400000e+00,0.000006078,0.000
160.257308,1.400000e+00,0.000006078,0.000
160.429472,1.400000e+00,0.000006078,0.000
160.603807,1.400000e+00,0.000006078,0.000
160.893894,1.400000e+00,0.000006075,0.000
161.065789,1.400000e+00,0.000006075,0.000
161.236136,1.400000e+00,0.000006075,0.000
161.405045,1.400000e+00,0.000006069,0.000
161.575002,1.400000e+00,0.000006069,0.000
161.745360,1.400000e+00,0.000006064,0.000
161.915075,1.400000e+00,0.000006064,0.000
162.084450,1.400000e+00,0.000006064,0.000
162.255737,1.400000e+00,0.000006063,0.000
162.424392,1.400000e+00,0.000006063,0.000
162.593889,1.400000e+00,0.000006061,0.000
162.766656,1.400000e+00,0.000006061,0.000
162.933497,1.400000e+00,0.000006061,0.000
163.182526,1.400000e+00,0.000006056,0.000
164.946011,1.500000e+00,0.000011043,0.000
165.225470,1.500000e+00,0.000011020,0.000
165.399866,1.500000e+00,0.000011020,0.000
165.677231,1.500000e+00,0.000010999,0.000
165.860057,1.500000e+00,0.000010999,0.000
166.030580,1.500000e+00,0.000010981,0.000
166.200223,1.500000e+00,0.000010981,0.000
166.368549,1.500000e+00,0.000010981,0.000
166.540245,1.500000e+00,0.000010962,0.000
166.709755,1.500000e+00,0.000010962,0.000
166.879241,1.500000e+00,0.000010942,0.000
167.056317,1.500000e+00,0.000010942,0.000
167.226533,1.500000e+00,0.000010942,0.000
167.395713,1.500000e+00,0.000010929,0.000
167.566828,1.500000e+00,0.000010929,0.000
167.736008,1.500000e+00,0.000010912,0.000
167.919038,1.500000e+00,0.000010912,0.000
168.089325,1.500000e+00,0.000010912,0.000
168.260478,1.500000e+00,0.000010898,0.000
168.428004,1.500000e+00,0.000010898,0.000
168.599360,1.500000e+00,0.000010885,0.000
168.769653,1.500000e+00,0.000010885,0.000
168.937803,1.500000e+00,0.000010885,0.000
169.108562,1.500000e+00,0.000010894,0.000
169.278484,1.500000e+00,0.000010894,0.000
169.542953,1.500000e+00,0.000010905,0.000
169.712666,1.500000e+00,0.000010905,0.000
169.880962,1.500000e+00,0.000010912,0.000
170.058988,1.500000e+00,0.000010912,0.000
170.229074,1.500000e+00,0.000010912,0.000
170.401152,1.500000e+00,0.000010909,0.000
170.567696,1.500000e+00,0.000010909,0.000
170.740095,1.500000e+00,0.000010907,0.000
170.913956,1.500000e+00,0.000010907,0.000
171.084408,1.500000e+00,0.000010907,0.000
171.254696,1.500000e+00,0.000010902,0.000
171.423469,1.500000e+00,0.000010902,0.000
171.595067,1.500000e+00,0.000010889,0.000
171.779539,1.500000e+00,0.000010889,0.000
171.947592,1.500000e+00,0.000010889,0.000
172.117438,1.500000e+00,0.000010878,0.000
172.383295,1.500000e+00,0.000010878,0.000
172.552302,1.500000e+00,0.000010860,0.000
172.721773,1.500000e+00,0.000010860,0.000
172.890266,1.500000e+00,0.000010843,0.000
173.061536,1.500000e+00,0.000010843,0.000
173.232855,1.500000e+00,0.000010843,0.000
173.400458,1.500000e+00,0.000010823,0.000
173.570580,1.500000e+00,0.000010823,0.000
173.741503,1.500000e+00,0.000010808,0.000
173.917003,1.500000e+00,0.000010808,0.000
174.087838,1.500000e+00,0.000010808,0.000
174.261212,1.500000e+00,0.000010797,0.000
174.531644,1.500000e+00,0.000010797,0.000
174.698351,1.500000e+00,0.000010790,0.000
174.867229,1.500000e+00,0.000010790,0.000
176.614411,1.600000e+00,0.000018079,0.000
176.781664,1.600000e+00,0.000018079,0.000
176.951315,1.600000e+00,0.000018053,0.000
177.120811,1.600000e+00,0.000018053,0.000
177.291644,1.600000e+00,0.000018033,0.000
177.461268,1.600000e+00,0.000018033,0.000
177.632784,1.600000e+00,0.000018033,0.000
177.814863,1.600000e+00,0.000018009,0.000
177.984513,1.600000e+00,0.000018009,0.000
178.154005,1.600000e+00,0.000017989,0.000
178.338646,1.600000e+00,0.000017989,0.000
178.508435,1.600000e+00,0.000017989,0.000
178.678734,1.600000e+00,0.000017965,0.000
178.861588,1.600000e+00,0.000017965,0.000
179.031879,1.600000e+00,0.000017937,0.000
179.202199,1.600000e+00,0.000017937,0.000
179.371048,1.600000e+00,0.000017937,0.000
179.619388,1.600000e+00,0.000017907,0.000
179.791779,1.600000e+00,0.000017907,0.000
179.960142,1.600000e+00,0.000017883,0.000
180.131502,1.600000e+00,0.000017883,0.000
180.315605,1.600000e+00,0.000017869,0.000
180.484806,1.600000e+00,0.000017869,0.000
180.654988,1.600000e+00,0.000017869,0.000
180.838823,1.600000e+00,0.000017883,0.000
181.008965,1.600000e+00,0.000017883,0.000
181.178353,1.600000e+00,0.000017895,0.000
181.361473,1.600000e+00,0.000017895,0.000
181.531885,1.600000e+00,0.000017895,0.000
181.702675,1.600000e+00,0.000017901,0.000
181.872138,1.600000e+00,0.000017901,0.000
182.042563,1.600000e+00,0.000017911,0.000
182.212322,1.600000e+00,0.000017911,0.000
182.383162,1.600000e+00,0.000017911,0.000
182.551411,1.600000e+00,0.000017918,0.000
182.722116,1.600000e+00,0.000017918,0.000
182.891739,1.600000e+00,0.000017930,0.000
183.060590,1.600000e+00,0.000017930,0.000
183.232404,1.600000e+00,0.000017930,0.000
183.400044,1.600000e+00,0.000017940,0.000
183.569832,1.600000e+00,0.000017940,0.000
183.741273,1.600000e+00,0.000017951,0.000
183.909662,1.600000e+00,0.000017951,0.000
184.079349,1.600000e+00,0.000017951,0.000
184.249427,1.600000e+00,0.000017949,0.000
184.419467,1.600000e+00,0.000017949,0.000
184.588148,1.600000e+00,0.000017938,0.000
184.759446,1.600000e+00,0.000017938,0.000
184.929280,1.600000e+00,0.000017938,0.000
185.098044,1.600000e+00,0.000017920,0.000
185.268999,1.600000e+00,0.000017920,0.000
185.438421,1.600000e+00,0.000017910,0.000
185.608720,1.600000e+00,0.000017910,0.000
185.777992,1.600000e+00,0.000017910,0.000
185.948489,1.600000e+00,0.000017905,0.000
186.117713,1.600000e+00,0.000017905,0.000
186.287645,1.600000e+00,0.000017906,0.000
186.456069,1.600000e+00,0.000017906,0.000
188.210241,1.700000e+00,0.000027647,0.000
188.513583,1.700000e+00,0.000027583,0.000
188.687784,1.700000e+00,0.000027583,0.000
188.861488,1.700000e+00,0.000027521,0.000
189.032435,1.700000e+00,0.000027521,0.000
189.202093,1.700000e+00,0.000027521,0.000
189.371866,1.700000e+00,0.000027458,0.000
189.540905,1.700000e+00,0.000027458,0.000
189.710899,1.700000e+00,0.000027390,0.000
189.886944,1.700000e+00,0.000027390,0.000
190.057340,1.700000e+00,0.000027390,0.000
190.227343,1.700000e+00,0.000027319,0.000
190.496371,1.700000e+00,0.000027319,0.000
190.668904,1.700000e+00,0.000027244,0.000
190.853040,1.700000e+00,0.000027244,0.000
191.023125,1.700000e+00,0.000027172,0.000
191.193032,1.700000e+00,0.000027172,0.000
191.448277,1.700000e+00,0.000027099,0.000
191.621461,1.700000e+00,0.000027099,0.000
191.812648,1.700000e+00,0.000027099,0.000
191.981148,1.700000e+00,0.000027023,0.000
192.150983,1.700000e+00,0.000027023,0.000
192.334792,1.700000e+00,0.000027002,0.000
192.503883,1.700000e+00,0.000027002,0.000
192.674535,1.700000e+00,0.000027002,0.000
192.858167,1.700000e+00,0.000026994,0.000
193.029777,1.700000e+00,0.000026994,0.000
193.199847,1.700000e+00,0.000026980,0.000
193.370994,1.700000e+00,0.000026980,0.000
193.537793,1.700000e+00,0.000026980,0.000
193.708478,1.700000e+00,0.000026974,0.000
193.885071,1.700000e+00,0.000026974,0.000
194.055185,1.700000e+00,0.000026970,0.000
194.224651,1.700000e+00,0.000026970,0.000
194.393599,1.700000e+00,0.000026970,0.000
194.563817,1.700000e+00,0.000026976,0.000
194.734576,1.700000e+00,0.000026976,0.000
194.903377,1.700000e+00,0.000026986,0.000
195.073149,1.700000e+00,0.000026986,0.000
195.243301,1.700000e+00,0.000026986,0.000
195.412398,1.700000e+00,0.000026998,0.000
195.582635,1.700000e+00,0.000026998,0.000
195.753314,1.700000e+00,0.000027026,0.000
195.921811,1.700000e+00,0.000027026,0.000
196.092242,1.700000e+00,0.000027026,0.000
196.267608,1.700000e+00,0.000027059,0.000
196.438343,1.700000e+00,0.000027059,0.000
196.609378,1.700000e+00,0.000027074,0.000
196.779847,1.700000e+00,0.000027074,0.000
197.044936,1.700000e+00,0.000027099,0.000
197.213028,1.700000e+00,0.000027099,0.000
197.382570,1.700000e+00,0.000027099,0.000
197.552336,1.700000e+00,0.000027136,0.000
197.722109,1.700000e+00,0.000027136,0.000
197.891360,1.700000e+00,0.000027178,0.000
198.061163,1.700000e+00,0.000027178,0.000
199.811454,1.800000e+00,0.000039591,0.000
199.982314,1.800000e+00,0.000039591,0.000
200.152322,1.800000e+00,0.000039525,0.000
200.335708,1.800000e+00,0.000039525,0.000
200.505977,1.800000e+00,0.000039455,0.000
200.677531,1.800000e+00,0.000039455,0.000
200.852863,1.800000e+00,0.000039455,0.000
201.031925,1.800000e+00,0.000039376,0.000
201.200022,1.800000e+00,0.000039376,0.000
201.371203,1.800000e+00,0.000039297,0.000
201.539003,1.800000e+00,0.000039297,0.000
201.709848,1.800000e+00,0.000039297,0.000
201.878070,1.800000e+00,0.000039221,0.000
202.048717,1.800000e+00,0.000039221,0.000
202.219129,1.800000e+00,0.000039151,0.000
202.387731,1.800000e+00,0.000039151,0.000
202.557929,1.800000e+00,0.000039151,0.000
202.728861,1.800000e+00,0.000039098,0.000
202.900127,1.800000e+00,0.000039098,0.000
203.068321,1.800000e+00,0.000039048,0.000
203.237573,1.800000e+00,0.000039048,0.000
203.406220,1.800000e+00,0.000039048,0.000
203.576395,1.800000e+00,0.000038988,0.000
203.747445,1.800000e+00,0.000038988,0.000
203.916187,1.800000e+00,0.000038970,0.000
204.086572,1.800000e+00,0.000038970,0.000
204.255758,1.800000e+00,0.000038970,0.000
204.425042,1.800000e+00,0.000038959,0.000
204.595923,1.800000e+00,0.000038959,0.000
204.775156,1.800000e+00,0.000038958,0.000
204.942027,1.800000e+00,0.000038958,0.000
205.114980,1.800000e+00,0.000038958,0.000
205.296031,1.800000e+00,0.000038964,0.000
205.467266,1.800000e+00,0.000038964,0.000
205.635897,1.800000e+00,0.000038965,0.000
205.819627,1.800000e+00,0.000038965,0.000
205.990000,1.800000e+00,0.000038965,0.000
206.160313,1.800000e+00,0.000038968,0.000
206.343689,1.800000e+00,0.000038968,0.000
206.514642,1.800000e+00,0.000038959,0.000
206.685867,1.800000e+00,0.000038959,0.000
206.860369,1.800000e+00,0.000038959,0.000
207.031381,1.800000e+00,0.000038941,0.000
207.200298,1.800000e+00,0.000038941,0.000
207.370084,1.800000e+00,0.000038921,0.000
207.540277,1.800000e+00,0.000038921,0.000
207.711321,1.800000e+00,0.000038921,0.000
207.878822,1.800000e+00,0.000038923,0.000
208.048809,1.800000e+00,0.000038923,0.000
208.321517,1.800000e+00,0.000038926,0.000
208.490489,1.800000e+00,0.000038926,0.000
208.661412,1.800000e+00,0.000038940,0.000
208.844170,1.800000e+00,0.000038940,0.000
209.014801,1.800000e+00,0.000038940,0.000
209.184230,1.800000e+00,0.000038938,0.000
209.353375,1.800000e+00,0.000038938,0.000
209.523912,1.800000e+00,0.000038934,0.000
209.694365,1.800000e+00,0.000038934,0.000
211.442571,1.900000e+00,0.000053671,0.000
211.614779,1.900000e+00,0.000053671,0.000
211.798497,1.900000e+00,0.000053597,0.000
211.968125,1.900000e+00,0.000053597,0.000
212.138266,1.900000e+00,0.000053512,0.000
212.321868,1.900000e+00,0.000053512,0.000
212.492244,1.900000e+00,0.000053512,0.000
212.765977,1.900000e+00,0.000053429,0.000
213.023154,1.900000e+00,0.000053352,0.000
213.190569,1.900000e+00,0.000053352,0.000
213.360075,1.900000e+00,0.000053352,0.000
213.534842,1.900000e+00,0.000053265,0.000
213.707748,1.900000e+00,0.000053265,0.000
213.876760,1.900000e+00,0.000053174,0.000
214.048166,1.900000e+00,0.000053174,0.000
214.216944,1.900000e+00,0.000053174,0.000
214.393747,1.900000e+00,0.000053079,0.000
214.569054,1.900000e+00,0.000053079,0.000
214.749031,1.900000e+00,0.000052982,0.000
215.008985,1.900000e+00,0.000052982,0.000
215.181809,1.900000e+00,0.000052886,0.000
215.351825,1.900000e+00,0.000052886,0.000
215.521857,1.900000e+00,0.000052848,0.000
215.691107,1.900000e+00,0.000052848,0.000
215.860242,1.900000e+00,0.000052848,0.000
216.031853,1.900000e+00,0.000052839,0.000
216.201719,1.900000e+00,0.000052839,0.000
216.370660,1.900000e+00,0.000052838,0.000
216.555080,1.900000e+00,0.000052838,0.000
216.724643,1.900000e+00,0.000052838,0.000
216.893643,1.900000e+00,0.000052850,0.000
217.064162,1.900000e+00,0.000052850,0.000
217.234013,1.900000e+00,0.000052866,0.000
217.410653,1.900000e+00,0.000052866,0.000
217.581246,1.900000e+00,0.000052866,0.000
217.756592,1.900000e+00,0.000052900,0.000
217.931447,1.900000e+00,0.000052900,0.000
218.104236,1.900000e+00,0.000052939,0.000
218.287453,1.900000e+00,0.000052939,0.000
218.457681,1.900000e+00,0.000052939,0.000
218.629156,1.900000e+00,0.000052967,0.000
218.812311,1.900000e+00,0.000052967,0.000
218.982528,1.900000e+00,0.000053002,0.000
219.152310,1.900000e+00,0.000053002,0.000
219.335942,1.900000e+00,0.000053002,0.000
219.506328,1.900000e+00,0.000053039,0.000
219.676798,1.900000e+00,0.000053039,0.000
219.845106,1.900000e+00,0.000053070,0.000
220.015760,1.900000e+00,0.000053070,0.000
220.190806,1.900000e+00,0.000053070,0.000
220.361773,1.900000e+00,0.000053094,0.000
220.533988,1.900000e+00,0.000053094,0.000
220.812015,1.900000e+00,0.000053115,0.000
220.980463,1.900000e+00,0.000053115,0.000
221.151384,1.900000e+00,0.000053125,0.000
221.333974,1.900000e+00,0.000053125,0.000
223.082459,2.000000e+00,0.000070653,0.000
223.256526,2.000000e+00,0.000070653,0.000
223.425220,2.000000e+00,0.000070589,0.000
223.595238,2.000000e+00,0.000070589,0.000
223.766578,2.000000e+00,0.000070523,0.000
223.934863,2.000000e+00,0.000070523,0.000
224.108868,2.000000e+00,0.000070523,0.000
224.288055,2.000000e+00,0.000070445,0.000
224.459672,2.000000e+00,0.000070445,0.000
224.628638,2.000000e+00,0.000070351,0.000
224.812111,2.000000e+00,0.000070351,0.000
224.987409,2.000000e+00,0.000070351,0.000
225.159422,2.000000e+00,0.000070234,0.000
225.336396,2.000000e+00,0.000070234,0.000
225.506398,2.000000e+00,0.000070115,0.000
225.677867,2.000000e+00,0.000070115,0.000
225.845823,2.000000e+00,0.000070115,0.000
226.015446,2.000000e+00,0.000069995,0.000
226.185995,2.000000e+00,0.000069995,0.000
226.355087,2.000000e+00,0.000069871,0.000
226.525166,2.000000e+00,0.000069871,0.000
226.695472,2.000000e+00,0.000069871,0.000
226.864399,2.000000e+00,0.000069753,0.000
227.034357,2.000000e+00,0.000069753,0.000
227.204888,2.000000e+00,0.000069687,0.000
227.373664,2.000000e+00,0.000069687,0.000
227.668888,2.000000e+00,0.000069633,0.000
227.843948,2.000000e+00,0.000069633,0.000
228.015164,2.000000e+00,0.000069582,0.000
228.198991,2.000000e+00,0.000069582,0.000
228.461420,2.000000e+00,0.000069534,0.000
228.633590,2.000000e+00,0.000069534,0.000
228.816149,2.000000e+00,0.000069534,0.000
228.986877,2.000000e+00,0.000069502,0.000
229.156918,2.000000e+00,0.000069502,0.000
229.332910,2.000000e+00,0.000069509,0.000
229.503265,2.000000e+00,0.000069509,0.000
229.672745,2.000000e+00,0.000069509,0.000
229.842347,2.000000e+00,0.000069511,0.000
230.016888,2.000000e+00,0.000069511,0.000
230.189444,2.000000e+00,0.000069521,0.000
230.359255,2.000000e+00,0.000069521,0.000
230.528727,2.000000e+00,0.000069521,0.000
230.698621,2.000000e+00,0.000069575,0.000
230.869089,2.000000e+00,0.000069575,0.000
231.038086,2.000000e+00,0.000069634,0.000
231.208262,2.000000e+00,0.000069634,0.000
231.377406,2.000000e+00,0.000069634,0.000
231.548575,2.000000e+00,0.000069688,0.000
231.722450,2.000000e+00,0.000069688,0.000
231.898587,2.000000e+00,0.000069738,0.000
232.072561,2.000000e+00,0.000069738,0.000
232.246425,2.000000e+00,0.000069738,0.000
232.417585,2.000000e+00,0.000069786,0.000
232.589969,2.000000e+00,0.000069786,0.000
232.869007,2.000000e+00,0.000069842,0.000
233.037065,2.000000e+00,0.000069842,0.000
